YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,WN,2215,N249WN,ABQ,HOU,0600,0607,7,29,0636,120,135,103,759,0919,3,0900,0922,22,0,0,,15,0,7,0,0
2015,1,1,4,WN,676,N630WN,PHX,SLC,0600,0601,1,9,0610,95,88,76,507,0726,3,0735,0729,-6,0,0,,,,,,
2015,1,1,4,WN,2787,N910WN,PIT,FLL,0600,0559,-1,9,0608,170,145,132,994,0820,4,0850,0824,-26,0,0,,,,,,
2015,1,1,4,WN,4859,N8641B,PVD,BWI,0600,0606,6,11,0617,100,81,63,327,0720,7,0740,0727,-13,0,0,,,,,,
2015,1,1,4,WN,597,N768SW,SFO,ATL,0600,0554,-6,9,0603,280,270,253,2139,1316,8,1340,1324,-16,0,0,,,,,,
2015,1,1,4,UA,1158,N73445,SFO,ORD,0600,0557,-3,21,0618,257,256,222,1846,1200,13,1217,1213,-4,0,0,,,,,,
2015,1,1,4,UA,1163,N24224,MCO,EWR,0600,0555,-5,10,0605,154,141,126,937,0811,5,0834,0816,-18,0,0,,,,,,
2015,1,1,4,UA,1188,N68822,PDX,IAH,0600,0613,13,11,0624,244,242,224,1825,1208,7,1204,1215,11,0,0,,,,,,
2015,1,1,4,UA,1198,N38451,BOS,ORD,0600,0557,-3,13,0610,173,165,146,867,0736,6,0753,0742,-11,0,0,,,,,,
2015,1,1,4,UA,1224,N87531,SFO,LAX,0600,0605,5,11,0616,88,72,52,337,0708,9,0728,0717,-11,0,0,,,,,,
2015,1,1,4,UA,1296,N37471,SAT,LAX,0600,0616,16,10,0626,207,188,170,1211,0716,8,0727,0724,-3,0,0,,,,,,
2015,1,1,4,UA,1431,N36207,BOS,LAX,0600,0603,3,13,0616,404,396,376,2611,0932,7,0944,0939,-5,0,0,,,,,,
2015,1,1,4,UA,1637,N33294,SEA,EWR,0600,0606,6,10,0616,311,291,268,2402,1344,13,1411,1357,-14,0,0,,,,,,
2015,1,1,4,UA,1735,N66814,LAX,ORD,0600,0607,7,13,0620,250,227,201,1744,1141,13,1210,1154,-16,0,0,,,,,,
2015,1,1,4,US,410,N765US,IAH,PHX,0600,0553,-7,14,0607,170,173,155,1009,0742,4,0750,0746,-4,0,0,,,,,,
2015,1,1,4,US,459,N536UW,MCO,PHX,0600,0557,-3,13,0610,281,294,273,1849,0843,8,0841,0851,10,0,0,,,,,,
2015,1,1,4,US,610,N560UW,SFO,PHX,0600,0557,-3,16,0613,114,120,87,651,0840,17,0854,0857,3,0,0,,,,,,
2015,1,1,4,AA,72,N5EKAA,DFW,MCO,0600,0606,6,18,0624,145,142,120,985,0924,4,0925,0928,3,0,0,,,,,,
2015,1,1,4,AA,196,N3FBAA,MIA,PHL,0600,0604,4,18,0622,164,174,148,1013,0850,8,0844,0858,14,0,0,,,,,,
2015,1,1,4,AA,304,N4XHAA,SLC,DFW,0600,0601,1,33,0634,170,181,137,989,0951,11,0950,1002,12,0,0,,,,,,
2015,1,1,4,AA,175,N3EWAA,DCA,DFW,0600,,,,,215,,,1192,,,0835,,,0,1,B,,,,,
2015,1,1,4,AA,281,N3FXAA,MIA,DFW,0600,0559,-1,14,0613,194,194,166,1121,0759,14,0814,0813,-1,0,0,,,,,,
2015,1,1,4,AA,233,N3BEAA,BWI,MIA,0600,0643,43,21,0704,163,151,124,946,0908,6,0843,0914,31,0,0,,0,0,31,0,0
2015,1,1,4,AA,1100,N3GWAA,DFW,LGA,0600,0554,-6,33,0627,190,191,154,1389,1001,4,1010,1005,-5,0,0,,,,,,
2015,1,1,4,AA,1103,N3HCAA,LGA,DFW,0600,,,,,245,,,1389,,,0905,,,0,1,B,,,,,
2015,1,1,4,AA,1028,N3BFAA,DEN,ORD,0600,0601,1,14,0615,155,127,106,888,0901,7,0935,0908,-27,0,0,,,,,,
2015,1,1,4,AA,1039,N541AA,MCI,DFW,0600,0606,6,13,0619,105,102,80,460,0739,9,0745,0748,3,0,0,,,,,,
2015,1,1,4,AA,1055,N573AA,MCO,DFW,0600,,,,,185,,,985,,,0805,,,0,1,B,,,,,
2015,1,1,4,AA,1180,N3AYAA,SFO,DFW,0600,,,,,210,,,1464,,,1130,,,0,1,B,,,,,
2015,1,1,4,AA,1345,N439AA,TUL,DFW,0600,0556,-4,12,0608,75,68,48,237,0656,8,0715,0704,-11,0,0,,,,,,
2015,1,1,4,AA,1297,N3JYAA,LGA,MIA,0600,0708,68,17,0725,192,174,151,1096,0956,6,0912,1002,50,0,0,,0,0,50,0,0
2015,1,1,4,AA,1411,N585AA,LIT,DFW,0600,0555,-5,12,0607,80,75,56,304,0703,7,0720,0710,-10,0,0,,,,,,
2015,1,1,4,AA,1084,N3GFAA,MIA,LGA,0600,0558,-2,13,0611,175,168,149,1096,0840,6,0855,0846,-9,0,0,,,,,,
2015,1,1,4,AA,1088,N201AA,LAS,DFW,0600,0557,-3,16,0613,160,170,128,1055,1021,26,1040,1047,7,0,0,,,,,,
2015,1,1,4,AA,1534,N4YPAA,PDX,DFW,0600,0556,-4,11,0607,225,226,206,1616,1133,9,1145,1142,-3,0,0,,,,,,
2015,1,1,4,AA,1573,N467AA,TPA,DFW,0600,0554,-6,10,0604,170,156,139,929,0723,7,0750,0730,-20,0,0,,,,,,
2015,1,1,4,AA,1660,N567AA,SMF,DFW,0600,0611,11,29,0640,210,230,190,1431,1150,11,1130,1201,31,0,0,,20,0,11,0,0
2015,1,1,4,AA,2204,N3GKAA,MSY,MIA,0600,0555,-5,12,0607,109,101,82,675,0829,7,0849,0836,-13,0,0,,,,,,
2015,1,1,4,AA,1515,N3HMAA,LAX,ORD,0600,0557,-3,13,0610,245,222,202,1744,1132,7,1205,1139,-26,0,0,,,,,,
2015,1,1,4,AA,2307,N505AA,OMA,DFW,0600,0554,-6,30,0624,120,131,91,583,0755,10,0800,0805,5,0,0,,,,,,
2015,1,1,4,AA,2363,N560AA,OKC,DFW,0600,0610,10,42,0652,65,85,39,175,0731,4,0705,0735,30,0,0,,20,0,10,0,0
2015,1,1,4,AS,81,N577AS,SEA,ANC,0600,0557,-3,25,0622,234,224,195,1448,0837,4,0854,0841,-13,0,0,,,,,,
2015,1,1,4,AS,162,N792AS,FAI,ANC,0600,0544,-16,26,0610,73,80,44,261,0654,10,0713,0704,-9,0,0,,,,,,
2015,1,1,4,AS,200,N767AS,SEA,SJC,0600,0550,-10,21,0611,123,124,99,697,0750,4,0803,0754,-9,0,0,,,,,,
2015,1,1,4,AS,342,N440AS,SEA,OAK,0600,0555,-5,11,0606,119,108,92,671,0738,5,0759,0743,-16,0,0,,,,,,
2015,1,1,4,AS,406,N589AS,PDX,SJC,0600,0555,-5,8,0603,102,94,82,569,0725,4,0742,0729,-13,0,0,,,,,,
2015,1,1,4,AS,477,N453AS,LAX,SEA,0600,0555,-5,21,0616,170,166,141,954,0837,4,0850,0841,-9,0,0,,,,,,
2015,1,1,4,AS,631,N512AS,PHX,SEA,0600,0555,-5,10,0605,175,168,151,1107,0736,7,0755,0743,-12,0,0,,,,,,
2015,1,1,4,AS,683,N618AS,DEN,SEA,0600,0549,-11,16,0605,190,167,137,1024,0722,14,0810,0736,-34,0,0,,,,,,
2015,1,1,4,AS,699,N532AS,GEG,SEA,0600,0558,-2,23,0621,75,80,42,224,0703,15,0715,0718,3,0,0,,,,,,
2015,1,1,4,B6,130,N510JB,RSW,JFK,0600,0557,-3,10,0607,161,162,141,1074,0828,11,0841,0839,-2,0,0,,,,,,
2015,1,1,4,B6,154,N536JB,PBI,JFK,0600,0559,-1,11,0610,154,164,141,1028,0831,12,0834,0843,9,0,0,,,,,,
2015,1,1,4,B6,353,N570JB,JFK,PBI,0600,0554,-6,16,0610,178,162,142,1028,0832,4,0858,0836,-22,0,0,,,,,,
2015,1,1,4,B6,226,N648JB,TPA,JFK,0600,0553,-7,10,0603,151,153,130,1005,0813,13,0831,0826,-5,0,0,,,,,,
2015,1,1,4,B6,272,N556JB,FLL,LGA,0600,0559,-1,16,0615,161,164,143,1076,0838,5,0841,0843,2,0,0,,,,,,
2015,1,1,4,B6,447,N527JB,OAK,LGB,0600,0552,-8,15,0607,80,78,60,353,0707,3,0720,0710,-10,0,0,,,,,,
2015,1,1,4,B6,371,N708JB,LGA,FLL,0600,0600,0,22,0622,183,177,150,1076,0852,5,0903,0857,-6,0,0,,,,,,
2015,1,1,4,B6,583,N531JB,JFK,MCO,0600,0557,-3,16,0613,171,155,135,944,0828,4,0851,0832,-19,0,0,,,,,,
2015,1,1,4,B6,605,N766JB,EWR,FLL,0600,0556,-4,12,0608,180,163,145,1065,0833,6,0900,0839,-21,0,0,,,,,,
2015,1,1,4,B6,525,N645JB,JFK,TPA,0600,0554,-6,21,0615,181,186,157,1005,0852,8,0901,0900,-1,0,0,,,,,,
2015,1,1,4,B6,746,N587JB,PSE,JFK,0600,0557,-3,9,0606,241,239,225,1617,0851,5,0901,0856,-5,0,0,,,,,,
2015,1,1,4,B6,776,N236JB,MSY,JFK,0600,0550,-10,11,0601,168,160,140,1182,0921,9,0948,0930,-18,0,0,,,,,,
2015,1,1,4,B6,794,N519JB,AUS,JFK,0600,0559,-1,16,0615,203,194,175,1521,1010,3,1023,1013,-10,0,0,,,,,,
2015,1,1,4,B6,838,N715JB,BQN,JFK,0600,0601,1,11,0612,232,246,225,1576,0857,10,0852,0907,15,0,0,,14,0,1,0,0
2015,1,1,4,B6,892,N598JB,TPA,BOS,0600,0554,-6,12,0606,173,167,151,1185,0837,4,0853,0841,-12,0,0,,,,,,
2015,1,1,4,B6,1678,N618JB,JAX,JFK,0600,0600,0,14,0614,128,136,109,828,0803,13,0808,0816,8,0,0,,,,,,
2015,1,1,4,B6,1790,N203JB,DCA,BOS,0600,0557,-3,19,0616,84,88,62,399,0718,7,0724,0725,1,0,0,,,,,,
2015,1,1,4,DL,421,N967DL,JFK,ATL,0600,0605,5,18,0623,163,139,117,760,0820,4,0843,0824,-19,0,0,,,,,,
2015,1,1,4,DL,731,N323NB,LGA,DTW,0600,0604,4,10,0614,118,113,97,502,0751,6,0758,0757,-1,0,0,,,,,,
2015,1,1,4,DL,743,N341NW,RNO,SLC,0600,0600,0,31,0631,100,118,68,422,0839,19,0840,0858,18,0,0,,18,0,0,0,0
2015,1,1,4,DL,750,N995AT,BOS,JFK,0600,0556,-4,20,0616,80,76,44,187,0700,12,0720,0712,-8,0,0,,,,,,
2015,1,1,4,DL,809,N931DN,BOS,MSP,0600,0600,0,23,0623,210,212,186,1124,0829,3,0830,0832,2,0,0,,,,,,
2015,1,1,4,DL,904,N3748Y,LGA,ATL,0600,0601,1,11,0612,159,126,111,762,0803,4,0839,0807,-32,0,0,,,,,,
2015,1,1,4,DL,977,N988DL,ORD,ATL,0600,0602,2,19,0621,127,104,80,606,0841,5,0907,0846,-21,0,0,,,,,,
2015,1,1,4,DL,1088,N682DA,ANC,MSP,0600,0557,-3,11,0608,317,280,266,2519,1334,3,1417,1337,-40,0,0,,,,,,
2015,1,1,4,DL,1098,N966AT,ATW,ATL,0600,0601,1,9,0610,143,110,97,765,0847,4,0923,0851,-32,0,0,,,,,,
2015,1,1,4,DL,1205,N612DL,PHX,ATL,0600,0804,124,16,0820,207,190,169,1587,1309,5,1127,1314,107,0,0,,0,0,0,0,107
2015,1,1,4,DL,1234,N912DE,PNS,ATL,0600,0554,-6,8,0602,69,55,41,271,0743,6,0809,0749,-20,0,0,,,,,,
2015,1,1,4,DL,1235,N358NW,MCO,SLC,0600,0554,-6,15,0609,304,300,280,1931,0849,5,0904,0854,-10,0,0,,,,,,
2015,1,1,4,AA,1462,N547AA,ONT,DFW,0600,,,,,180,,,1188,,,1100,,,0,1,B,,,,,
2015,1,1,4,AA,913,N3JVAA,DCA,MIA,0600,0605,5,12,0617,157,151,130,919,0827,9,0837,0836,-1,0,0,,,,,,
2015,1,1,4,DL,1961,N947DN,RIC,ATL,0600,0554,-6,12,0606,113,91,75,481,0721,4,0753,0725,-28,0,0,,,,,,
2015,1,1,4,DL,2154,N813DN,LAX,ATL,0600,0559,-1,12,0611,250,231,213,1947,1244,6,1310,1250,-20,0,0,,,,,,
2015,1,1,4,DL,2282,N974DL,BOS,ATL,0600,0558,-2,21,0619,191,171,144,946,0843,6,0911,0849,-22,0,0,,,,,,
2015,1,1,4,DL,2417,N554NW,LAS,DTW,0600,0559,-1,19,0618,233,212,187,1749,1225,6,1253,1231,-22,0,0,,,,,,
2015,1,1,4,DL,1540,N903DE,OKC,ATL,0600,0550,-10,41,0631,124,131,85,761,0856,5,0904,0901,-3,0,0,,,,,,
2015,1,1,4,DL,1574,N532US,MCO,MSP,0600,0550,-10,12,0602,209,212,196,1310,0818,4,0829,0822,-7,0,0,,,,,,
2015,1,1,4,DL,1700,N952DL,MEM,ATL,0600,0617,17,10,0627,82,59,45,332,0812,4,0822,0816,-6,0,0,,,,,,
2015,1,1,4,DL,1867,N934AT,TUL,ATL,0600,0555,-5,15,0610,118,99,80,674,0830,4,0858,0834,-24,0,0,,,,,,
2015,1,1,4,DL,1937,N905DA,BWI,DTW,0600,0551,-9,18,0609,102,92,69,409,0718,5,0742,0723,-19,0,0,,,,,,
2015,1,1,4,B6,159,N193JB,BOS,PHL,0600,0554,-6,18,0612,99,84,61,280,0713,5,0739,0718,-21,0,0,,,,,,
2015,1,1,4,B6,198,N523JB,MCO,LGA,0600,0557,-3,15,0612,145,150,129,950,0821,6,0825,0827,2,0,0,,,,,,
2015,1,1,4,B6,1502,N535JB,FLL,JFK,0600,0610,10,13,0623,163,170,146,1069,0849,11,0843,0900,17,0,0,,7,0,10,0,0
2015,1,1,4,B6,1504,N640JB,SJU,JFK,0600,0627,27,17,0644,242,274,248,1598,0952,9,0902,1001,59,0,0,,32,0,27,0,0
2015,1,1,4,B6,1600,N351JB,BOS,DCA,0600,0552,-8,17,0609,107,92,72,399,0721,3,0747,0724,-23,0,0,,,,,,
2015,1,1,4,EV,2533,N906EV,TYS,DFW,0600,0559,-1,33,0632,155,166,128,772,0740,5,0735,0745,10,0,0,,,,,,
2015,1,1,4,EV,4213,N17560,MHT,ORD,0600,0555,-5,16,0611,173,174,153,843,0744,5,0753,0749,-4,0,0,,,,,,
2015,1,1,4,EV,4431,N14158,SAV,EWR,0600,0726,86,18,0744,126,125,98,708,0922,9,0806,0931,85,0,0,,85,0,0,0,0
2015,1,1,4,EV,4411,N14568,MEM,EWR,0600,0552,-8,17,0609,158,146,120,946,0909,9,0938,0918,-20,0,0,,,,,,
2015,1,1,4,EV,4756,N13908,CLT,ORD,0600,0559,-1,26,0625,123,142,109,599,0714,7,0703,0721,18,0,0,,18,0,0,0,0
2015,1,1,4,EV,4768,N16987,TYS,IAD,0600,0553,-7,22,0615,85,90,58,419,0713,10,0725,0723,-2,0,0,,,,,,
2015,1,1,4,EV,4740,N11107,GRB,ORD,0600,0556,-4,12,0608,63,57,34,173,0642,11,0703,0653,-10,0,0,,,,,,
2015,1,1,4,EV,5103,N846AS,ABE,DTW,0600,0552,-8,12,0604,113,101,84,425,0728,5,0753,0733,-20,0,0,,,,,,
2015,1,1,4,EV,5275,N861AS,JAN,ATL,0600,0559,-1,12,0611,79,70,51,341,0802,7,0819,0809,-10,0,0,,,,,,
2015,1,1,4,EV,5491,N838AS,OAJ,ATL,0600,0552,-8,23,0615,92,97,69,399,0724,5,0732,0729,-3,0,0,,,,,,
2015,1,1,4,EV,5978,N21129,FAR,ORD,0600,0603,3,37,0640,123,120,78,557,0758,5,0803,0803,0,0,0,,,,,,
2015,1,1,4,EV,5917,N13997,JAN,ORD,0600,0556,-4,13,0609,134,119,99,677,0748,7,0814,0755,-19,0,0,,,,,,
2015,1,1,4,EV,6133,N12996,ERI,ORD,0600,0616,16,11,0627,92,95,79,398,0646,5,0632,0651,19,0,0,,3,0,16,0,0
2015,1,1,4,EV,6082,N12122,ATW,ORD,0600,0600,0,15,0615,63,63,37,160,0652,11,0703,0703,0,0,0,,,,,,
2015,1,1,4,EV,6122,N16559,LEX,ORD,0600,0556,-4,11,0607,90,83,65,323,0612,7,0630,0619,-11,0,0,,,,,,
2015,1,1,4,EV,6143,N12921,CWA,ORD,0600,0550,-10,25,0615,76,83,47,212,0702,11,0716,0713,-3,0,0,,,,,,
2015,1,1,4,F9,865,,MSO,DEN,0600,,,,,120,,,679,,,0800,,,0,1,A,,,,,
2015,1,1,4,F9,1256,,ORD,MIA,0600,,,,,180,,,1197,,,1000,,,0,1,A,,,,,
2015,1,1,4,F9,1104,N211FR,CLE,FLL,0600,0556,-4,10,0606,175,157,142,1062,0828,5,0855,0833,-22,0,0,,,,,,
2015,1,1,4,F9,1057,N919FR,IAH,SFO,0600,0552,-8,16,0608,260,262,237,1635,0805,9,0820,0814,-6,0,0,,,,,,
2015,1,1,4,F9,144,N924FR,SEA,DEN,0600,0605,5,10,0615,153,148,131,1024,0926,7,0933,0933,0,0,0,,,,,,
2015,1,1,4,F9,1056,N929FR,SFO,IAH,0600,0552,-8,15,0607,225,234,209,1635,1136,10,1145,1146,1,0,0,,,,,,
2015,1,1,4,F9,901,N939FR,TTN,ATL,0600,0557,-3,10,0607,139,131,109,701,0756,12,0819,0808,-11,0,0,,,,,,
2015,1,1,4,F9,902,N949FR,ATL,TTN,0600,0619,19,11,0630,110,115,98,701,0808,6,0750,0814,24,0,0,,5,0,19,0,0
2015,1,1,4,HA,202,N491HA,HNL,ITO,0600,0553,-7,12,0605,50,53,36,216,0641,5,0650,0646,-4,0,0,,,,,,
2015,1,1,4,MQ,2898,N514MQ,MAF,DFW,0600,,,,,70,,,309,,,0710,,,0,1,B,,,,,
2015,1,1,4,MQ,2957,N504MQ,AMA,DFW,0600,,,,,80,,,312,,,0720,,,0,1,B,,,,,
2015,1,1,4,MQ,2962,N609MQ,CLL,DFW,0600,,,,,60,,,164,,,0700,,,0,1,B,,,,,
2015,1,1,4,MQ,3014,N908MQ,HOU,DFW,0600,,,,,70,,,247,,,0710,,,0,1,B,,,,,
2015,1,1,4,MQ,3015,N825MQ,DFW,BTR,0600,,,,,78,,,383,,,0718,,,0,1,B,,,,,
2015,1,1,4,MQ,3079,N646MQ,JLN,DFW,0600,,,,,80,,,327,,,0720,,,0,1,B,,,,,
2015,1,1,4,MQ,3189,N532MQ,CID,DFW,0600,,,,,140,,,685,,,0820,,,0,1,B,,,,,
2015,1,1,4,MQ,3302,N649MQ,MLI,DFW,0600,,,,,145,,,691,,,0825,,,0,1,B,,,,,
2015,1,1,4,MQ,3338,N925MQ,GSP,DFW,0600,,,,,170,,,862,,,0750,,,0,1,B,,,,,
2015,1,1,4,MQ,3350,N830MQ,RDU,JFK,0600,0555,-5,32,0627,95,103,64,427,0731,7,0735,0738,3,0,0,,,,,,
2015,1,1,4,MQ,3355,N618MQ,CVG,MIA,0600,0556,-4,15,0611,153,150,123,948,0814,12,0833,0826,-7,0,0,,,,,,
2015,1,1,4,MQ,3251,N615MQ,MHK,DFW,0600,,,,,100,,,431,,,0740,,,0,1,B,,,,,
2015,1,1,4,MQ,3377,N631MQ,MOB,DFW,0600,,,,,110,,,539,,,0750,,,0,1,B,,,,,
2015,1,1,4,MQ,3441,N698MQ,TLH,DFW,0600,,,,,150,,,767,,,0730,,,0,1,B,,,,,
2015,1,1,4,MQ,3540,N602MQ,PNS,MIA,0600,0555,-5,18,0613,103,96,73,530,0826,5,0843,0831,-12,0,0,,,,,,
2015,1,1,4,MQ,3488,N620MQ,BHM,MIA,0600,0600,0,19,0619,117,112,87,661,0846,6,0857,0852,-5,0,0,,,,,,
2015,1,1,4,MQ,3597,N612MQ,CVG,DFW,0600,,,,,165,,,812,,,0745,,,0,1,B,,,,,
2015,1,1,4,MQ,3611,N902MQ,CAE,DFW,0600,,,,,185,,,922,,,0805,,,0,1,B,,,,,
2015,1,1,4,MQ,3678,N625MQ,TXK,DFW,0600,,,,,60,,,181,,,0700,,,0,1,B,,,,,
2015,1,1,4,NK,188,N505NK,OAK,LAS,0600,0551,-9,10,0601,83,84,68,407,0709,6,0723,0715,-8,0,0,,,,,,
2015,1,1,4,NK,925,N634NK,DFW,OAK,0600,0600,0,13,0613,238,209,188,1457,0721,8,0758,0729,-29,0,0,,,,,,
2015,1,1,4,NK,943,N605NK,ACY,RSW,0600,0742,102,10,0752,171,155,141,982,1013,4,0851,1017,86,0,0,,86,0,0,0,0
2015,1,1,4,NK,316,N601NK,DTW,LGA,0600,0558,-2,11,0609,98,158,67,502,0716,80,0738,0836,58,0,0,,58,0,0,0,0
2015,1,1,4,NK,972,N606NK,DFW,FLL,0600,0603,3,56,0659,159,191,131,1119,1010,4,0939,1014,35,0,0,,35,0,0,0,0
2015,1,1,4,OO,2622,N492SW,SMF,LAX,0600,0551,-9,31,0622,90,97,61,373,0723,5,0730,0728,-2,0,0,,,,,,
2015,1,1,4,OO,6360,N952SW,RAP,DEN,0600,0600,0,33,0633,82,90,49,300,0722,8,0722,0730,8,0,0,,,,,,
2015,1,1,4,OO,6369,N763SK,TUS,SFO,0600,0604,4,22,0626,134,136,108,751,0714,6,0714,0720,6,0,0,,,,,,
2015,1,1,4,OO,5330,N652BR,EAU,ORD,0600,0552,-8,9,0601,79,58,43,268,0644,6,0719,0650,-29,0,0,,,,,,
2015,1,1,4,OO,5292,N971SW,DLH,ORD,0600,0556,-4,31,0627,96,96,58,397,0725,7,0736,0732,-4,0,0,,,,,,
2015,1,1,4,OO,6276,N715SK,FSD,ORD,0600,0557,-3,27,0624,96,101,67,462,0731,7,0736,0738,2,0,0,,,,,,
2015,1,1,4,OO,6235,N114SY,AUS,SFO,0600,0556,-4,21,0617,249,237,213,1504,0750,3,0809,0753,-16,0,0,,,,,,
2015,1,1,4,OO,3489,N227AG,FAT,SEA,0600,0557,-3,22,0619,130,136,110,748,0809,4,0810,0813,3,0,0,,,,,,
2015,1,1,4,OO,3461,N223AG,ONT,PDX,0600,0550,-10,15,0605,147,138,119,838,0804,4,0827,0808,-19,0,0,,,,,,
2015,1,1,4,OO,7423,N427SW,INL,BRD,0600,0550,-10,31,0621,58,65,30,153,0651,4,0658,0655,-3,0,0,,,,,,
2015,1,1,4,OO,5318,N946SW,CMX,ORD,0600,,,,,87,,,359,,,0627,,,0,1,B,,,,,
2015,1,1,4,OO,5445,N579SW,SMF,SFO,0600,,,,,52,,,86,,,0652,,,0,1,A,,,,,
2015,1,1,4,OO,5242,N744SK,BOI,LAX,0600,0639,39,24,0703,130,121,89,674,0732,8,0710,0740,30,0,0,,0,0,30,0,0
2015,1,1,4,OO,5462,N929EV,SPI,ORD,0600,0604,4,20,0624,64,65,39,174,0703,6,0704,0709,5,0,0,,,,,,
2015,1,1,4,OO,5466,N568SW,CLD,LAX,0600,0654,54,48,0742,51,85,24,86,0806,13,0651,0819,88,0,0,,34,0,0,0,54
2015,1,1,4,OO,5550,N594SW,COD,DEN,0600,0559,-1,27,0626,93,93,58,391,0724,8,0733,0732,-1,0,0,,,,,,
2015,1,1,4,OO,5574,N563SW,FAT,SFO,0600,0600,0,40,0640,74,81,37,158,0717,4,0714,0721,7,0,0,,,,,,
2015,1,1,4,MQ,3221,N682MQ,CMH,MIA,0600,0555,-5,17,0612,166,160,137,990,0829,6,0846,0835,-11,0,0,,,,,,
2015,1,1,4,MQ,3224,N631MQ,LRD,DFW,0600,,,,,80,,,396,,,0720,,,0,1,B,,,,,
2015,1,1,4,OO,5522,N796SK,PSC,DEN,0600,0601,1,22,0623,142,145,115,852,0918,8,0922,0926,4,0,0,,,,,,
2015,1,1,4,OO,5592,N494CA,CPR,DEN,0600,0604,4,31,0635,72,77,39,230,0714,7,0712,0721,9,0,0,,,,,,
2015,1,1,4,OO,5604,N292SW,ACV,SFO,0600,0550,-10,29,0619,83,103,69,250,0728,5,0723,0733,10,0,0,,,,,,
2015,1,1,4,OO,5170,N791SK,DAL,IAH,0600,0622,22,12,0634,68,58,41,216,0715,5,0708,0720,12,0,0,,,,,,
2015,1,1,4,OO,5429,N958SW,PAH,ORD,0600,0551,-9,8,0559,93,79,66,342,0705,5,0733,0710,-23,0,0,,,,,,
2015,1,1,4,OO,5435,N976SW,PSC,SFO,0600,0556,-4,37,0633,127,130,89,620,0802,4,0807,0806,-1,0,0,,,,,,
2015,1,1,4,OO,6378,N767SK,CID,ORD,0600,0610,10,8,0618,68,57,43,196,0701,6,0708,0707,-1,0,0,,,,,,
2015,1,1,4,OO,6401,N740SK,EUG,SFO,0600,0557,-3,19,0616,96,92,69,451,0725,4,0736,0729,-7,0,0,,,,,,
2015,1,1,4,OO,6332,N708SK,DFW,DEN,0600,0556,-4,27,0623,125,138,100,641,0703,11,0705,0714,9,0,0,,,,,,
2015,1,1,4,OO,6346,N291SW,MRY,SFO,0600,0555,-5,13,0608,46,39,21,77,0629,5,0646,0634,-12,0,0,,,,,,
2015,1,1,4,OO,6465,N495CA,SLC,LAX,0600,0604,4,32,0636,132,122,85,590,0701,5,0712,0706,-6,0,0,,,,,,
2015,1,1,4,OO,7392,N438SW,ESC,DTW,0600,0558,-2,15,0613,87,68,47,306,0700,6,0727,0706,-21,0,0,,,,,,
2015,1,1,4,OO,6403,N983SW,MFR,SFO,0600,0557,-3,26,0623,89,86,55,329,0718,5,0729,0723,-6,0,0,,,,,,
2015,1,1,4,OO,6497,N913SW,FAT,DEN,0600,0559,-1,34,0633,145,179,132,844,0945,13,0925,0958,33,0,0,,33,0,0,0,0
2015,1,1,4,UA,576,N817UA,SFO,EWR,0601,0552,-9,17,0609,331,317,292,2565,1401,8,1432,1409,-23,0,0,,,,,,
2015,1,1,4,UA,1410,N76523,LAS,IAH,0601,0601,0,13,0614,175,168,149,1222,1043,6,1056,1049,-7,0,0,,,,,,
2015,1,1,4,UA,1689,N39461,EWR,SFO,0601,0602,1,11,0613,399,378,355,2565,0908,12,0940,0920,-20,0,0,,,,,,
2015,1,1,4,EV,6020,N11121,ISN,DEN,0601,0559,-2,29,0628,129,122,83,576,0651,10,0710,0701,-9,0,0,,,,,,
2015,1,1,4,HA,113,N486HA,HNL,LIH,0601,0557,-4,10,0607,37,39,23,102,0630,6,0638,0636,-2,0,0,,,,,,
2015,1,1,4,OO,5629,N726SK,PSP,SFO,0601,0632,31,11,0643,94,80,65,421,0748,4,0735,0752,17,0,0,,0,0,0,0,17
2015,1,1,4,OO,6420,N924SW,PSP,DEN,0601,0812,131,8,0820,131,144,107,776,1107,29,0912,1136,144,0,0,,13,0,0,0,131
2015,1,1,4,UA,223,N816UA,SAT,IAH,0602,0610,8,14,0624,58,50,31,191,0655,5,0700,0700,0,0,0,,,,,,
2015,1,1,4,UA,996,N406UA,LAX,EWR,0603,0603,0,16,0619,319,287,263,2454,1342,8,1422,1350,-32,0,0,,,,,,
2015,1,1,4,UA,1721,N75425,LAX,SFO,0603,0601,-2,13,0614,87,75,54,337,0708,8,0730,0716,-14,0,0,,,,,,
2015,1,1,4,EV,4390,N15986,CLE,IAD,0603,0558,-5,18,0616,82,86,44,288,0700,24,0725,0724,-1,0,0,,,,,,
2015,1,1,4,EV,5732,N833AS,CAE,IAD,0603,0605,2,21,0626,82,87,62,401,0728,4,0725,0732,7,0,0,,,,,,
